I've Never Been Woman Before,Pat Lundy,spotify:track:09pK3Ps6ZVMsoQ1OaL9Efg
No More Tears to Cry,Pat Lundy,spotify:track:18AaDV2wgJoLLAeXmZlRSA
"Thank Heaven for You - From the Broadway Production ""Don't Bother Me I Can't Cope""",Pat Lundy,spotify:track:27zqzNP7LZ20vreKlScUy6
Love Child,Pat Lundy,spotify:track:1TkNDLkfyAUfCwyMEVZuPx
He's the Father of My Children,Pat Lundy,spotify:track:07FNxXA30fZohDRzTQeEt4
Only Love Spoken Here,Pat Lundy,spotify:track:5DtzvMnP4UH9pDXAIOfKJ6
It's Impossible,Pat Lundy,spotify:track:2eizVEFFCDvReIdrTLBEm3
Friend of Mine (I Wanna Thank You so Much),Pat Lundy,spotify:track:6p56oT7ISrn4OitS9P3PNU
What Is Love,Pat Lundy,spotify:track:43LAigox707gE9G25IRODe
"Love, Love, Love - From the Broadway Production ""Love, Love, Love""",Pat Lundy,spotify:track:2a9ZIaC1k1dCChwZTGpdQ8
Station 1: Globus,A.R. & Machines,spotify:track:6msyXY0qLqb5Qoslb2646P
Station 1: Im selben Boot,A.R. & Machines,spotify:track:1yyl4U5fEYIXMAZeTJcM3j
Station 2: Schönes Babylon,A.R. & Machines,spotify:track:2yXLLYU31uCylBtSVNxi8F
"Station 2: Ich bin dein Sänger, Du bist mein Lied",A.R. & Machines,spotify:track:7wJBe6sT9ZsiudxahUyEHX
Station 3: Body,A.R. & Machines,spotify:track:2Ky8j9CBa8J2kyS8t2BdXT
Station 3: A Book's Blues,A.R. & Machines,spotify:track:4w363qb5HTp4Q6ev2zmOQS
Station 4: Als hätt ich das alles schon 'mal gesehen,A.R. & Machines,spotify:track:6IkQcwHwe5KqM3tphkOvCH
Cosmic Vibration,A.R. & Machines,spotify:track:7cev1iOK1NVET86TaxocGu
Come On,A.R. & Machines,spotify:track:3C3y1sFtRHiZ7aOP50QaNV
Wahrheit und Wahrscheinlichkeit (Ein Lexikon zur Selbsterkenntnis),A.R. & Machines,spotify:track:5DYDRQv2uy8ev1N3fdhtED
The Lower Eastside,David Peel and The Lower East Side,spotify:track:6oVYi52a23LvbkFvz81UWw
The Pledge of Allegiance,David Peel and The Lower East Side,spotify:track:5saTHcvcfBWsXe7Z4GBREU
Legalize Marijuana,David Peel and The Lower East Side,spotify:track:7N1LhbsvLqtPxB3XO3sa7S
Oink oink,David Peel and The Lower East Side,spotify:track:6jYNi1nzq7dYJNgUKPGCxp
I Want to Get high,David Peel and The Lower East Side,spotify:track:70ui3ClI69GBtQkznbtQ4j
I Want to Kill You,David Peel and The Lower East Side,spotify:track:0alC4nzFfnkkq6eBDINPos
